pmid,doi,pmcid,title,authors_first,authors_last,journal,journal_iso,year,month,volume,issue,pages,citation_count,influential_citations,source_api,is_preprint,is_retracted,themes,theme_primary,relevance_score,priority_tier,notes
38115703,10.1002/ctm2.1515,PMC10731139,Single-cell and spatial transcriptomics reveal POSTN+ cancer-associated fibroblasts correlated with immune suppression and tumour progression in non-small cell lung cancer.,Chen,Xu,Clinical and translational medicine,Clin Transl Med,2023,12,13,12,e1515,0,0,pubmed,False,False,theme_12,theme_12,0.41,B,
39669995,10.21037/tlcr-24-828,PMC11632431,The latest advances in liquid biopsy for lung cancer-a narrative review.,She,Lin,Translational lung cancer research,Transl Lung Cancer Res,2024,11,13,11,3241-3251,0,0,pubmed,False,False,theme_12,theme_12,0.41,B,
39769431,10.3390/ijms252413669,PMC11727717,The Role of ctDNA in the Management of Non-Small-Cell Lung Cancer in the AI and NGS Era.,Costa,Macerelli,International journal of molecular sciences,Int J Mol Sci,2024,12,25,24,,0,0,pubmed,False,False,theme_12,theme_12,0.41,B,
40441343,10.1016/j.cca.2025.120399,,Integrated metabolomics and lipidomics reveal plasma markers of non-small cell lung cancer with brain metastasis.,Jin,Mao,Clinica chimica acta; international journal of clinical chemistry,Clin Chim Acta,2025,8,576,,120399,0,0,pubmed,False,False,theme_12,theme_12,0.41,B,
40666096,10.3389/fonc.2025.1547797,PMC12259442,The advances of DNA methylation in the liquid biopsy for the detection of lung cancer.,Chen,Wang,Frontiers in oncology,Front Oncol,2025,0,15,,1547797,0,0,pubmed,False,False,theme_12,theme_12,0.41,B,
41097693,10.3390/cancers17193165,PMC12524159,Artificial Intelligence-Enhanced Liquid Biopsy and Radiomics in Early-Stage Lung Cancer Detection: A Precision Oncology Paradigm.,Cherukuri,Arunachalam,Cancers,Cancers (Basel),2025,9,17,19,,0,0,pubmed,False,False,theme_12,theme_12,0.41,B,
41228269,10.3390/cancers17213474,PMC12607388,Liquid Biopsy in Lung Cancer: Tracking Resistance to Targeted Therapies.,Urtecho,Leighl,Cancers,Cancers (Basel),2025,10,17,21,,0,0,pubmed,False,False,theme_12,theme_12,0.41,B,
41991241,10.1136/jitc-2025-013867,,Single-cell and spatial transcriptomics reveal that the CXCL12-CXCR4 axis drives the immune-desert phenotype in small cell lung cancer by recruiting immunosuppressive CXCR4+ neutrophils and S100A8+ monocytes.,Zeng,Chen,Journal for immunotherapy of cancer,J Immunother Cancer,2026,4,14,4,,0,0,pubmed,False,False,theme_12,theme_12,0.41,B,
40558116,10.3390/arm93030017,PMC12189613,Clinical Utility of ctDNA Analysis in Lung Cancer-A Review.,Makar,Tworek,Advances in respiratory medicine,Adv Respir Med,2025,6,93,3,,0,0,pubmed,False,False,theme_12,theme_12,0.4,B,
40762271,10.1080/14796694.2025.2542051,PMC12408062,Recent advances in liquid biopsy for precision oncology: emerging biomarkers and clinical applications in lung cancer.,Bazan Russo,Malapelle,"Future oncology (London, England)",Future Oncol,2025,9,21,21,2803-2821,0,0,pubmed,False,False,theme_12,theme_12,0.4,B,
39019871,10.1038/s41467-024-50107-4,PMC11255325,Replication timing alterations are associated with mutation acquisition during breast and lung cancer evolution.,Dietzen,Kanu,Nature communications,Nat Commun,2024,7,15,1,6039,0,0,pubmed,False,False,theme_12,theme_12,0.39999999999999997,C,
41514053,10.1038/s43018-025-01072-4,PMC12858409,A single-cell atlas characterizes dysregulation of the bone marrow immune microenvironment associated with outcomes in multiple myeloma.,Pilcher,Bhasin,Nature cancer,Nat Cancer,2026,1,7,1,224-246,0,0,pubmed,False,False,theme_12,theme_12,0.39999999999999997,C,
29020635,10.1016/j.celrep.2017.09.043,,"Human Organ Chip Models Recapitulate Orthotopic Lung Cancer Growth, Therapeutic Responses, and Tumor Dormancy In Vitro.",Hassell,Ingber,Cell reports,Cell Rep,2017,10,21,2,508-516,0,0,pubmed,False,False,theme_12,theme_12,0.39,C,
30143034,10.1186/s13059-018-1501-6,PMC6109311,Interaction between the microbiome and TP53 in human lung cancer.,Greathouse,Harris,Genome biology,Genome Biol,2018,8,19,1,123,0,0,pubmed,False,False,theme_12,theme_12,0.39,C,
30664627,10.1038/s41467-018-08126-5,PMC6341120,C1 CAGE detects transcription start sites and enhancer activity at single-cell resolution.,Kouno,Shin,Nature communications,Nat Commun,2019,1,10,1,360,0,0,pubmed,False,False,theme_12,theme_12,0.39,C,
30967541,10.1038/s41467-019-09639-3,PMC6456731,A Bayesian mixture model for clustering droplet-based single-cell transcriptomic data from population studies.,Sun,Chen,Nature communications,Nat Commun,2019,4,10,1,1649,0,0,pubmed,False,False,theme_12,theme_12,0.39,C,
31992541,10.1158/0008-5472.CAN-19-3183,PMC7127959,Single-Cell Proteomic Profiling Identifies Combined AXL and JAK1 Inhibition as a Novel Therapeutic Strategy for Lung Cancer.,Taverna,Huang,Cancer research,Cancer Res,2020,4,80,7,1551-1563,0,0,pubmed,False,False,theme_12,theme_12,0.39,C,
32134442,10.1001/jamaoncol.2020.0001,PMC7059111,Evaluating the Use of Circulating MicroRNA Profiles for Lung Cancer Detection in Symptomatic Patients.,Fehlmann,Keller,JAMA oncology,JAMA Oncol,2020,5,6,5,714-723,0,0,pubmed,False,False,theme_12,theme_12,0.39,C,
32580738,10.1186/s13059-020-02064-6,PMC7315523,Single-cell transcriptome and antigen-immunoglobin analysis reveals the diversity of B cells in non-small cell lung cancer.,Chen,Zhang,Genome biology,Genome Biol,2020,6,21,1,152,0,0,pubmed,False,False,theme_12,theme_12,0.39,C,
33579306,10.1186/s12943-021-01327-5,PMC7881593,Nanopore sequencing from liquid biopsy: analysis of copy number variations from cell-free DNA of lung cancer patients.,Martignano,Conticello,Molecular cancer,Mol Cancer,2021,2,20,1,32,0,0,pubmed,False,False,theme_12,theme_12,0.39,C,
34133923,10.1016/j.celrep.2021.109253,,Tumor vessel co-option probed by single-cell analysis.,Teuwen,Carmeliet,Cell reports,Cell Rep,2021,6,35,11,109253,0,0,pubmed,False,False,theme_12,theme_12,0.39,C,
34247147,10.1158/0008-5472.CAN-20-2811,PMC8448980,Single-Cell Analyses Reveal Diverse Mechanisms of Resistance to EGFR Tyrosine Kinase Inhibitors in Lung Cancer.,Kashima,Kobayashi,Cancer research,Cancer Res,2021,9,81,18,4835-4848,0,0,pubmed,False,False,theme_12,theme_12,0.39,C,
34290408,10.1038/s41586-021-03752-4,PMC8338555,Transcriptional programs of neoantigen-specific TIL in anti-PD-1-treated lung cancers.,Caushi,Smith,Nature,Nature,2021,8,596,7870,126-132,0,0,pubmed,False,False,theme_12,theme_12,0.39,C,
34417454,10.1038/s41467-021-24994-w,PMC8379179,Detection and characterization of lung cancer using cell-free DNA fragmentomes.,Mathios,Velculescu,Nature communications,Nat Commun,2021,8,12,1,5060,0,0,pubmed,False,False,theme_12,theme_12,0.39,C,
34505064,10.1038/s43018-019-0011-0,PMC8425388,Circulating Tumor DNA Dynamics Predict Benefit from Consolidation Immunotherapy in Locally Advanced Non-Small Cell Lung Cancer.,Moding,Diehn,Nature cancer,Nat Cancer,2020,2,1,2,176-183,0,0,pubmed,False,False,theme_12,theme_12,0.39,C,
34795282,10.1038/s41467-021-27026-9,PMC8602344,Single-cell analysis of diverse immune phenotypes in malignant pleural effusion.,Huang,Shi,Nature communications,Nat Commun,2021,11,12,1,6690,0,0,pubmed,False,False,theme_12,theme_12,0.39,C,
35115705,10.1038/s41591-021-01655-5,PMC9330544,Intestinal Akkermansia muciniphila predicts clinical response to PD-1 blockade in patients with advanced non-small-cell lung cancer.,Derosa,Besse,Nature medicine,Nat Med,2022,2,28,2,315-324,0,0,pubmed,False,False,theme_12,theme_12,0.39,C,
35255902,10.1186/s12943-022-01544-6,PMC8900294,Distinct bronchial microbiome precedes clinical diagnosis of lung cancer.,Marshall,Lam,Molecular cancer,Mol Cancer,2022,3,21,1,68,0,0,pubmed,False,False,theme_12,theme_12,0.39,C,
35830809,10.1016/j.celrep.2022.111047,,Spatiotemporal genomic analysis reveals distinct molecular features in recurrent stage I non-small cell lung cancers.,Chen,Wang,Cell reports,Cell Rep,2022,7,40,2,111047,0,0,pubmed,False,False,theme_12,theme_12,0.39,C,
36303210,10.1186/s13073-022-01126-7,PMC9609265,"The lung microbiome, peripheral gene expression, and recurrence-free survival after resection of stage II non-small cell lung cancer.",Peters,Ahn,Genome medicine,Genome Med,2022,10,14,1,121,0,0,pubmed,False,False,theme_12,theme_12,0.39,C,
36817461,10.3389/fimmu.2023.1091165,PMC9936316,The human microbiome: A promising target for lung cancer treatment.,Sun,Wang,Frontiers in immunology,Front Immunol,2023,0,14,,1091165,0,0,pubmed,False,False,theme_12,theme_12,0.39,C,
37057121,10.21037/tlcr-22-742,PMC10087994,Current and future applications of liquid biopsy in non-small-cell lung cancer-a narrative review.,Tomasik,Jassem,Translational lung cancer research,Transl Lung Cancer Res,2023,3,12,3,594-614,0,0,pubmed,False,False,theme_12,theme_12,0.39,C,
37197624,10.21037/tlcr-22-595,PMC10183407,A narrative review from gut to lungs: non-small cell lung cancer and the gastrointestinal microbiome.,Shah,Ng,Translational lung cancer research,Transl Lung Cancer Res,2023,4,12,4,909-926,0,0,pubmed,False,False,theme_12,theme_12,0.39,C,
37240238,10.3390/ijms24108894,PMC10219023,Liquid Biopsy in Lung Cancer: Biomarkers for the Management of Recurrence and Metastasis.,Souza,Reis,International journal of molecular sciences,Int J Mol Sci,2023,5,24,10,,0,0,pubmed,False,False,theme_12,theme_12,0.39,C,
37569672,10.3390/ijms241512296,PMC10419288,The Lung Microbiome in COPD and Lung Cancer: Exploring the Potential of Metal-Based Drugs.,O'Shaughnessy,Baird,International journal of molecular sciences,Int J Mol Sci,2023,8,24,15,,0,0,pubmed,False,False,theme_12,theme_12,0.39,C,
40003951,10.3390/ijms26041483,PMC11855476,Single-Cell RNA Sequencing in Unraveling Acquired Resistance to EGFR-TKIs in Non-Small Cell Lung Cancer: New Perspectives.,Peng,Zhang,International journal of molecular sciences,Int J Mol Sci,2025,2,26,4,,0,0,pubmed,False,False,theme_12,theme_12,0.39,C,
40739228,10.1186/s12885-025-14583-1,PMC12312583,Cerebrospinal fluid Circulating Tumor DNA (ctDNA) as a biomarker for CNS metastases in Non-Small Cell Lung Cancer (NSCLC): a systematic review and meta-analysis comparing CSF ctDNA and traditional methods.,Olayode,Oladosu,BMC cancer,BMC Cancer,2025,7,25,1,1246,0,0,pubmed,False,False,theme_12,theme_12,0.39,C,
40777004,10.3389/fimmu.2025.1614731,PMC12328415,Dissecting the intratumoral microbiome landscape in lung cancer.,Zhao,Zhao,Frontiers in immunology,Front Immunol,2025,0,16,,1614731,0,0,pubmed,False,False,theme_12,theme_12,0.39,C,
41234582,10.21037/tlcr-2025-737,PMC12605703,Immune-oncology-microbiome axis in lung cancer: from carcinogenesis to therapy-a narrative review.,Shen,Lv,Translational lung cancer research,Transl Lung Cancer Res,2025,10,14,10,4638-4657,0,0,pubmed,False,False,theme_12,theme_12,0.39,C,
36743312,10.3389/fcimb.2023.1091825,PMC9895385,Combined analysis of gut microbiome and serum metabolomics reveals novel biomarkers in patients with early-stage non-small cell lung cancer.,Ni,Xu,Frontiers in cellular and infection microbiology,Front Cell Infect Microbiol,2023,0,13,,1091825,0,0,pubmed,False,False,theme_12,theme_12,0.38999999999999996,C,
39833354,10.1038/s41571-024-00985-w,,Circulating tumour DNA in early stage and locally advanced NSCLC: ready for clinical implementation?,Normanno,De Luca,Nature reviews. Clinical oncology,Nat Rev Clin Oncol,2025,3,22,3,215-231,0,0,pubmed,False,False,theme_12,theme_12,0.38999999999999996,C,
40526293,10.1007/s10565-025-10056-0,PMC12174242,Single-cell spatial proteomics of non-relapse small cell lung cancer identifies tumor microenvironment determinants of survival.,Li,Cheng,Cell biology and toxicology,Cell Biol Toxicol,2025,6,41,1,106,0,0,pubmed,False,False,theme_12,theme_12,0.38999999999999996,C,
41997122,10.1016/j.cell.2026.03.021,,Improving immunotherapy in solid tumors using FMT.,Davar,Trinchieri,Cell,Cell,2026,4,189,8,2214-2217,0,0,pubmed,False,False,theme_12,theme_12,0.38999999999999996,C,
29285512,10.21037/atm.2017.09.02,PMC5733322,Liquid biopsy for ctDNA to revolutionize the care of patients with early stage lung cancers.,Li,Isbell,Annals of translational medicine,Ann Transl Med,2017,12,5,23,479,0,0,pubmed,False,False,theme_12,theme_12,0.38,C,
33114393,10.3390/cancers12113112,PMC7693855,Implementing ctDNA Analysis in the Clinic: Challenges and Opportunities in Non-Small Cell Lung Cancer.,Gobbini,Saintigny,Cancers,Cancers (Basel),2020,10,12,11,,0,0,pubmed,False,False,theme_12,theme_12,0.38,C,
36012272,10.3390/ijms23169006,PMC9408840,Making the Rounds: Exploring the Role of Circulating Tumor DNA (ctDNA) in Non-Small Cell Lung Cancer.,Shields,Pellini,International journal of molecular sciences,Int J Mol Sci,2022,8,23,16,,0,0,pubmed,False,False,theme_12,theme_12,0.38,C,
36762267,10.2147/LCTT.S388047,PMC9904307,Clinical Utility and Application of Liquid Biopsy Genotyping in Lung Cancer: A Comprehensive Review.,Nigro,De Giglio,"Lung Cancer (Auckland, N.Z.)",Lung Cancer (Auckl),2023,0,14,,11-25,0,0,pubmed,False,False,theme_12,theme_12,0.38,C,
38041139,10.1186/s12967-023-04746-8,PMC10691057,A comparative study on ctDNA and tumor DNA mutations in lung cancer and benign cases with a high number of CTCs and CTECs.,Xie,Cheng,Journal of translational medicine,J Transl Med,2023,12,21,1,873,0,0,pubmed,False,False,theme_12,theme_12,0.38,C,
38838851,10.1016/j.trsl.2024.05.014,,Unlocking the future of cancer diagnosis - promises and challenges of ctDNA-based liquid biopsies in non-small cell lung cancer.,Reina,Heeschen,Translational research : the journal of laboratory and clinical medicine,Transl Res,2024,10,272,,41-53,0,0,pubmed,False,False,theme_12,theme_12,0.38,C,
39048406,10.1016/j.clon.2024.07.004,,Overview of the Role of Liquid Biopsy in Non-small Cell Lung Cancer (NSCLC).,Ospina,Ospina,Clinical oncology (Royal College of Radiologists (Great Britain)),Clin Oncol (R Coll Radiol),2024,10,36,10,e371-e380,0,0,pubmed,False,False,theme_12,theme_12,0.38,C,
39958219,10.21037/tlcr-24-784,PMC11826269,Single-cell and spatial transcriptomics reveal a potential role of ATF3 in brain metastasis of lung adenocarcinoma.,Xu,Jia,Translational lung cancer research,Transl Lung Cancer Res,2025,1,14,1,209-223,0,0,pubmed,False,False,theme_12,theme_12,0.38,C,
40028487,10.1016/j.jlb.2023.100127,PMC11863698,Liquid biopsy for assessment of RFS (recurrence-free survival) in NSCLC (non-small cell lung cancer) patients post-treatment through circulating tumour DNA detection: A meta-analysis.,Zala,Shah,The journal of liquid biopsy,J Liq Biopsy,2023,12,2,,100127,0,0,pubmed,False,False,theme_12,theme_12,0.38,C,
40946553,10.1016/j.bbrc.2025.152636,,"Clinical translation of ctDNA epigenetic signatures in lung cancer: An integrated strategy for early detection, therapeutic guidance, and prognostic stratification.",You,Sha,Biochemical and biophysical research communications,Biochem Biophys Res Commun,2025,10,783,,152636,0,0,pubmed,False,False,theme_12,theme_12,0.38,C,
41132964,10.21037/tlcr-2025-912,PMC12541844,Single-cell and spatial analysis reveals macrophage-T cell crosstalk in non-small cell lung cancer immunosuppression.,Zhu,Zhou,Translational lung cancer research,Transl Lung Cancer Res,2025,9,14,9,4002-4020,0,0,pubmed,False,False,theme_12,theme_12,0.38,C,
40545244,10.1093/bib/bbaf277,PMC12205948,Fusion of spatiotemporal and network models to prioritize multiscale effects in single-cell perturbations.,Egbon,Anchang,Briefings in bioinformatics,Brief Bioinform,2025,5,26,3,,0,0,pubmed,False,False,theme_12,theme_12,0.37999999999999995,C,
24162815,10.1038/nm.3352,PMC3823836,Oncogenic and drug-sensitive NTRK1 rearrangements in lung cancer.,Vaishnavi,Doebele,Nature medicine,Nat Med,2013,11,19,11,1469-1472,0,0,pubmed,False,False,theme_12,theme_12,0.37,C,
28475900,10.1016/j.cell.2017.04.014,PMC5737939,Innate Immune Landscape in Early Lung Adenocarcinoma by Paired Single-Cell Analyses.,Lavin,Merad,Cell,Cell,2017,5,169,4,750-765.e17,0,0,pubmed,False,False,theme_12,theme_12,0.37,C,
28869755,10.1038/nmeth.4427,PMC5658002,Sampling strategies to capture single-cell heterogeneity.,Rajaram,Altschuler,Nature methods,Nat Methods,2017,10,14,10,967-970,0,0,pubmed,False,False,theme_12,theme_12,0.37,C,
29327043,10.1001/jamaoncol.2017.4777,PMC5885828,Association of Oral Microbiome With Risk for Incident Head and Neck Squamous Cell Cancer.,Hayes,Pei,JAMA oncology,JAMA Oncol,2018,3,4,3,358-365,0,0,pubmed,False,False,theme_12,theme_12,0.37,C,
29590628,10.1016/j.celrep.2018.03.010,PMC5908225,Single-Cell Deconvolution of Fibroblast Heterogeneity in Mouse Pulmonary Fibrosis.,Xie,Jiang,Cell reports,Cell Rep,2018,3,22,13,3625-3640,0,0,pubmed,False,False,theme_12,theme_12,0.37,C,
30712876,10.1016/j.cell.2018.12.040,PMC6691977,Commensal Microbiota Promote Lung Cancer Development via γδ T Cells.,Jin,Jacks,Cell,Cell,2019,2,176,5,998-1013.e16,0,0,pubmed,False,False,theme_12,theme_12,0.37,C,
31624246,10.1038/s41467-019-12464-3,PMC6797728,Single-cell transcriptomics of human T cells reveals tissue and activation signatures in health and disease.,Szabo,Sims,Nature communications,Nat Commun,2019,10,10,1,4706,0,0,pubmed,False,False,theme_12,theme_12,0.37,C,
31647500,10.1001/jamaoncol.2019.4107,PMC6813596,Association of Dietary Fiber and Yogurt Consumption With Lung Cancer Risk: A Pooled Analysis.,Yang,Shu,JAMA oncology,JAMA Oncol,2020,2,6,2,e194107,0,0,pubmed,False,False,theme_12,theme_12,0.37,C,
32214244,10.1038/s41586-020-2095-1,PMC7500457,Microbiome analyses of blood and tissues suggest cancer diagnostic approach.,Poore,Knight,Nature,Nature,2020,3,579,7800,567-574,0,0,pubmed,False,True,theme_12,theme_12,0.37,C,
32463456,10.1001/jamaoncol.2020.1260,PMC7256866,Effect of Osimertinib and Bevacizumab on Progression-Free Survival for Patients With Metastatic EGFR-Mutant Lung Cancers: A Phase 1/2 Single-Group Open-Label Trial.,Yu,Kris,JAMA oncology,JAMA Oncol,2020,7,6,7,1048-1054,0,0,pubmed,False,False,theme_12,theme_12,0.37,C,
33303760,10.1038/s41467-020-20059-6,PMC7730477,Single-cell RNA landscape of intratumoral heterogeneity and immunosuppressive microenvironment in advanced osteosarcoma.,Zhou,Hu,Nature communications,Nat Commun,2020,12,11,1,6322,0,0,pubmed,False,False,theme_12,theme_12,0.37,C,
33824345,10.1038/s41467-021-22336-4,PMC8024350,Ferroptosis response segregates small cell lung cancer (SCLC) neuroendocrine subtypes.,Bebber,von Karstedt,Nature communications,Nat Commun,2021,4,12,1,2048,0,0,pubmed,False,False,theme_12,theme_12,0.37,C,
